id,category,option,best_for,avoid_when,tradeoffs,tags,last_verified
UX165,Modernist,"Herman Miller (hermanmiller.com) — furniture brand with geometric, bauhaus-adjacent visual language across product photography and grid","Studying how geometric bauhaus influence translates into a commercial product-marketing context","Furniture e-commerce sites redesign with new collections — verify current state before citing specifics","Proof the aesthetic sells premium physical products; geometry stays structural rather than purely decorative","bauhaus|style:UX128|flagship|furniture",2026-07-04
UX166,Modernist,"Search source: Awwwards / Dribbble / Land-book tagged 'bauhaus' or 'geometric-design' — browse for currently-live examples","Finding additional geometric-block examples in sectors beyond museums and furniture","Don't treat any specific tag URL as guaranteed — search inside the platform, exact slugs vary by platform","Self-refreshing; useful since bauhaus references cluster heavily in education/museum sectors and a gallery broadens the pool","bauhaus|style:UX128|gallery|evergreen",2026-07-04
UX167,Modernist,"Cartier (cartier.com) — luxury jeweler with symmetric geometric ornament, metallic accents, high-contrast display type, deco heritage cues","Studying how deco ornament stays in display/chrome layers while keeping modern usable bones underneath","Luxury brand sites refresh with campaigns — confirm current state via scan.py before citing exact ornament details","Signals glamour and heritage like nothing else; ornament that leaks into functional UI (forms, nav) breaks usability fast","art-deco|style:UX129|flagship|luxury",2026-07-04
UX168,Modernist,"Waldorf Astoria (waldorfastoria.com) — hospitality brand carrying explicit art-deco heritage branding into its digital presence","Studying art-deco applied to a hospitality/booking context where conversion flows must stay modern underneath the ornament","Hotel brand sites redesign periodically — confirm current state before citing specifics","Strong proof deco ornament and a modern booking funnel can coexist if ornament stays confined to hero/chrome, not forms","art-deco|style:UX129|flagship|hospitality",2026-07-04
UX169,Modernist,"Search source: Awwwards / Dribbble / Land-book tagged 'art-deco' — browse for currently-live examples across events, hospitality, and spirits brands","Finding additional deco examples since this style clusters in a narrow set of sectors","Don't treat any specific tag URL as guaranteed — search inside the platform, exact slugs vary by platform","Self-refreshing; useful because deco is a rarer style choice with fewer stable flagship examples than most on this list","art-deco|style:UX129|gallery|evergreen",2026-07-04
UX170,Editorial,"The New York Times (nytimes.com) — display serif headlines, multi-column rhythm, pull quotes, art-directed imagery, print-derived pacing","Studying editorial pacing and typographic hierarchy at the largest possible scale and content volume","News sites redesign sections independently — confirm current state of the specific section you're studying","Handles enormous content volume without losing pacing discipline; the standard reference for editorial web design","editorial|style:UX130|flagship|publisher",2026-07-04
UX171,Editorial,"The Atlantic (theatlantic.com) — long-form editorial layout, generous imagery, serif display type, considered reading pacing","Studying long-form storytelling layout for premium content-led brands and landing pages","Publication redesigns happen — confirm current state via scan.py before citing exact type or column specifics","Reads as authored and considered; requires genuinely strong content and imagery since the style showcases rather than masks them","editorial|style:UX130|flagship|publisher",2026-07-04
UX172,Editorial,"Search source: Awwwards / Dribbble / Land-book tagged 'editorial-design' or 'magazine-layout' — browse for currently-live examples","Finding editorial examples outside news publishers, e.g. in DTC brand storytelling","Don't treat any specific tag URL as guaranteed — search inside the platform, exact slugs vary by platform","Self-refreshing; broadens beyond news publishers into brand and portfolio use of the same pacing","editorial|style:UX130|gallery|evergreen",2026-07-04
UX173,Editorial,"Apple product pages (apple.com, e.g. current flagship device pages) — oversized headlines, scroll-driven reveal, variable weight play as the hero visual","Studying scroll-driven kinetic type at the highest production budget available as a reference ceiling","Apple refreshes these pages with every product cycle — confirm current state via scan.py, layout specifics change often","The clearest large-budget proof that type-as-hero works at scale; most teams can't match the production polish, study the technique not the exact execution","kinetic-type|style:UX131|flagship|product-launch",2026-07-04
UX174,Editorial,"Active Theory (activetheory.net) — agency portfolio built specifically around kinetic, scroll-driven typography and motion","Studying kinetic typography from a studio whose entire portfolio exists to showcase the technique","Agency portfolios rebuild themselves completely on a cycle — confirm current state via scan.py before citing exact interactions","Highest-concentration reference for this specific style; needs prefers-reduced-motion fallbacks in any real product use, which agency showcases often skip","kinetic-type|style:UX131|flagship|agency",2026-07-04
UX175,Editorial,"Search source: Awwwards / Dribbble / Land-book tagged 'kinetic-typography' or 'scroll-animation' — browse for currently-live examples","Finding additional scroll-driven type examples across campaign and product-launch sites","Don't treat any specific tag URL as guaranteed — search inside the platform, exact slugs vary by platform","Self-refreshing; this technique iterates fast as scroll libraries evolve, so fresh gallery finds matter more than most styles here","kinetic-type|style:UX131|gallery|evergreen",2026-07-04
UX176,Editorial,"Ssense (ssense.com) — fashion retailer with large-format editorial photography and magazine-style browsing, collage-adjacent energy","Studying how a commerce site borrows zine/magazine pacing without sacrificing a working product grid underneath","Retail sites refresh constantly with new seasons — confirm current state before citing specific layout details","Proof collage/editorial energy can coexist with a real e-commerce conversion funnel if the product grid stays disciplined underneath","collage|style:UX132|flagship|ecommerce",2026-07-04
UX177,Editorial,"Dazed Digital (dazeddigital.com) — culture magazine known for chaotic, zine-inspired layouts and mixed-media collage energy","Studying deliberate DIY-authenticity layout choices in a real, long-running publication","Magazine sites redesign sections often — confirm current state via scan.py before citing exact layout specifics","Strong proof the aesthetic sustains a real publishing business, not just a one-off campaign page","collage|style:UX132|flagship|publisher",2026-07-04
UX178,Editorial,"Search source: Awwwards / Dribbble / Land-book tagged 'collage' or 'zine-design' — browse for currently-live examples","Finding additional collage/zine examples in music, fashion-drop, and event-promo contexts","Don't treat any specific tag URL as guaranteed — search inside the platform, exact slugs vary by platform","Self-refreshing; useful since this style is hard to systematize into components, so more raw examples help more than deep study of one","collage|style:UX132|gallery|evergreen",2026-07-04
UX179,Depth & Material,"Apple Vision Pro (apple.com/apple-vision-pro) — frosted-glass panels, background blur, translucency over colorful backdrops throughout the marketing site","Studying glassmorphism at its most polished, purpose-built execution where the product itself is glass-metaphor-native","Apple refreshes product marketing pages regularly — confirm current state via scan.py before citing exact blur/opacity values","The clearest reference for glass depth done right; every layer needs a contrast-checked fallback, which this page demonstrates carefully","glassmorphism|style:UX133|flagship|product-launch",2026-07-04
UX180,Depth & Material,"Windows 11 marketing (microsoft.com/windows) — Mica/acrylic glass material design language showcased across the marketing site","Studying a full glass design system (not just one hero section) applied consistently across many surfaces","Marketing pages refresh with OS updates — confirm current state via scan.py before citing exact material specifics","Proof glass can be a system-wide material language, not just a decorative accent; GPU cost concerns are real at this scale","glassmorphism|style:UX133|flagship|os-platform",2026-07-04
UX181,Depth & Material,"Search source: Awwwards / Dribbble / Land-book tagged 'glassmorphism' — browse for currently-live examples across dashboards and dark UI","Finding additional glass examples in dashboard-as-hero-shot marketing contexts","Don't treat any specific tag URL as guaranteed — search inside the platform, exact slugs vary by platform","Self-refreshing; glass trends shift with GPU capability assumptions, so recent gallery finds matter more than old ones","glassmorphism|style:UX133|gallery|evergreen",2026-07-04
UX182,Depth & Material,"Duolingo (duolingo.com) — mascot-led marketing with inflated 3D-soft shapes, big radii, pastel candy palette throughout","Studying claymorphism applied at real commercial scale for a mass-market education product","Marketing pages refresh with campaigns — confirm current state via scan.py before citing exact shape or shadow details","The clearest large-scale proof claymorphism drives approachability and retention for a genuinely huge consumer product","claymorphism|style:UX134|flagship|edtech",2026-07-04
UX183,Depth & Material,"Calm (calm.com) — meditation app marketing with soft pastel palette and inflated, rounded, clay-like shapes","Studying claymorphism paired with a calm/wellness brand voice rather than Duolingo's playful/gamified one","App marketing pages refresh with new features — confirm current state before citing specifics","Proof the same style supports two very different emotional registers (playful vs. calm) depending on palette and motion pacing","claymorphism|style:UX134|flagship|wellness",2026-07-04
UX184,Depth & Material,"Search source: Awwwards / Dribbble / Land-book tagged 'claymorphism' or '3d-soft-ui' — browse for currently-live examples","Finding additional clay-style examples across kids/education and onboarding-flow contexts","Don't treat any specific tag URL as guaranteed — search inside the platform, exact slugs vary by platform","Self-refreshing; useful because clay eats screen space, so seeing many layout solutions to that constraint helps more than one deep study","claymorphism|style:UX134|gallery|evergreen",2026-07-04
UX185,Depth & Material,"Neumorphism.io — the generator/showcase tool that popularized the style, real and still live as the reference implementation","Studying the exact shadow-pair mechanics (light/dark, soft extrusion) that define the style at the source","This is a generator/demo tool, not a production business site — don't cite it as proof the style works for real commerce or SaaS","Best hands-on way to see the shadow math live; doesn't answer the accessibility question the style structurally struggles with","neumorphism|style:UX135|flagship|generator-tool",2026-07-04
UX186,Depth & Material,"Genre note: no major production business site has fully adopted neumorphism at scale — it lives almost entirely as single-purpose concept pieces (calculators, music players, settings panels) on design-showcase platforms","Understanding why this style stays niche: the low-contrast mechanic that makes it distinctive is also what fights WCAG hardest","Don't search for a 'flagship neumorphic company' expecting to find one — that absence is itself the useful data point for this style","If you must ship it, every interactive state needs a non-shadow signal added back (border, icon, color) or it fails accessibility review","neumorphism|style:UX135|genre-note|accessibility-caution",2026-07-04
UX187,Depth & Material,"Search source: Dribbble tagged 'neumorphism' or 'soft-ui' — browse concept pieces for shadow-pairing technique reference","Seeing many small concept-scale executions of the shadow mechanic across different component types","Concept shots skip real accessibility and responsive constraints entirely — never treat a Dribbble shot as production-ready","Self-refreshing; this is the primary place the style actually lives, since production sites mostly avoid it","neumorphism|style:UX135|gallery|evergreen",2026-07-04
UX188,Depth & Material,"Google Pay (pay.google.com) — consistent elevation scale mapping z-height to importance, Material ink-ripple interactions, bold surfaces","Studying a disciplined, systematic elevation scale applied to a real financial product at scale","Google refreshes product marketing regularly — confirm current state via scan.py before citing exact elevation values","Elevation genuinely aids comprehension here; unmodified Material risks reading as a generic Google-template without a re-skin","material|style:UX136|flagship|fintech",2026-07-04
UX189,Depth & Material,"Trello (trello.com) — early, well-known Material-influenced card elevation and interaction patterns in a real productivity product","Studying how elevation communicates draggable/interactive affordance in a card-based product UI","Trello has evolved its visual system over the years — confirm current state via scan.py before citing exact shadow values","Proof elevation-as-meaning works well specifically for drag-and-drop card interfaces beyond Google's own products","material|style:UX136|flagship|productivity",2026-07-04
UX190,Depth & Material,"Search source: Awwwards / Dribbble / Land-book tagged 'material-design' — browse for currently-live examples with a distinctive re-skin","Finding examples that use Material's elevation logic without reading as an unmodified Google template","Don't treat any specific tag URL as guaranteed — search inside the platform, exact slugs vary by platform","Self-refreshing; specifically useful for finding re-skinned Material rather than the default look this skill's distinctiveness rules warn against","material|style:UX136|gallery|evergreen",2026-07-04
UX191,Depth & Material,"Apple Books (books.apple.com) — page-turn and leather-adjacent metaphors historically associated with Apple's reading product marketing","Studying a selective, single-signature skeuomorphic accent applied to an otherwise flat, modern product","Apple product marketing pages get refreshed and simplified over time — confirm current state before citing specific metaphor details","One strong textured signature element creates real memorability; full-system skeuomorphism is what this style deliberately avoids","skeuomorphic|style:UX137|flagship|reading-app",2026-07-04
UX192,Depth & Material,"Day One (dayoneapp.com) — journaling app marketing with leather/paper journal metaphor as its signature textured accent","Studying skeuomorphism applied to a real physical-world metaphor (journaling) that benefits from tactile warmth","App marketing pages refresh with feature updates — confirm current state via scan.py before citing specifics","Proof one well-chosen textured accent builds real emotional warmth without needing full-system skeuomorphic treatment everywhere","skeuomorphic|style:UX137|flagship|productivity",2026-07-04
UX193,Depth & Material,"Search source: Awwwards / Dribbble / Land-book tagged 'skeuomorphism' — browse for currently-live examples of selective texture accents","Finding additional single-signature-element examples across reading, music, and journaling products","Don't treat any specific tag URL as guaranteed — search inside the platform, exact slugs vary by platform","Self-refreshing; production cost of retina-quality textured assets means fewer live examples exist than most styles, so breadth matters here","skeuomorphic|style:UX137|gallery|evergreen",2026-07-04
UX194,Structural,"Apple iPhone feature/specs pages (apple.com/iphone) — mixed-size rounded tiles in a tight lattice, one fact per tile, widely cited as the style's popularizer","Studying the archetypal bento composition the style's name traces back to","Apple refreshes these pages every device cycle — confirm current state via scan.py before citing exact tile sizing","The clearest reference for the technique; risk is Apple-keynote sameness if tile content itself doesn't get real individual art direction","bento|style:UX138|flagship|product-launch",2026-07-04
UX195,Structural,"Notion (notion.so) homepage — bento-style feature grid summarizing a heterogeneous product's many use cases in mixed-size tiles","Studying bento grid applied to summarizing feature diversity for a real, complex SaaS product","Homepage redesigns happen often for SaaS marketing — confirm current state via scan.py before citing exact grid specifics","Handles wildly mixed content gracefully; each tile still needed genuine individual art direction to avoid feeling like a template","bento|style:UX138|flagship|saas",2026-07-04
UX196,Structural,"Search source: Awwwards / Dribbble / Land-book tagged 'bento-grid' — browse for currently-live examples across personal sites and product pages","Finding additional bento examples beyond the two dominant flagships (Apple, Notion) that most teams default to copying","Don't treat any specific tag URL as guaranteed — search inside the platform, exact slugs vary by platform","Self-refreshing; specifically useful since bento risks looking like 'the Apple/Notion template' if you only ever study those two","bento|style:UX138|gallery|evergreen",2026-07-04
UX197,Structural,"TradingView (tradingview.com) — extremely dense charting and dashboard product where every pixel carries information, minimal chrome","Studying real information-density discipline at the far end of the spectrum from consumer marketing sites","Product UI changes frequently with new chart features — confirm current state via scan.py before citing exact layout specifics","Experts genuinely prefer this density; demands tabular numerals and aligned columns or density becomes noise instead of signal","data-dense|style:UX139|flagship|fintech",2026-07-04
UX198,Structural,"Datadog (datadoghq.com) — dense ops/observability dashboards shown throughout marketing and product screenshots","Studying how a real infrastructure company signals seriousness through dashboard density in its own marketing","Dashboard screenshots get refreshed with product updates — confirm current state before citing exact metrics shown","Density before trust is earned reads as overwhelm in consumer contexts; here it's exactly the credibility signal a technical buyer wants","data-dense|style:UX139|flagship|devops",2026-07-04
UX199,Structural,"Search source: Awwwards / Dribbble / Land-book tagged 'dashboard-design' — browse for currently-live examples across trading, analytics, and ops tooling","Finding additional dense-dashboard examples across different technical verticals","Don't treat any specific tag URL as guaranteed — search inside the platform, exact slugs vary by platform","Self-refreshing; dashboard UI patterns iterate fast as charting libraries evolve, so recent finds matter more than old ones","data-dense|style:UX139|gallery|evergreen",2026-07-04
UX200,Structural,"Flexport (flexport.com) — logistics brand with shipping-label aesthetics: mono labels, visible borders, honest utilitarian tone","Studying industrial/utility styling applied to a real B2B logistics product where honest tool energy builds trust","Marketing pages refresh with campaigns — confirm current state via scan.py before citing exact label or border specifics","Ownable in B2B where most competitors default to corporate-clean; needs a strict grid underneath the borders-everywhere approach","industrial|style:UX140|flagship|logistics",2026-07-04
UX201,Structural,"Carhartt WIP (carhartt-wip.com) — workwear brand carrying industrial/utility branding directly into its e-commerce presentation","Studying utility aesthetics applied to a real commerce brand whose product itself is workwear","Fashion/workwear e-commerce sites refresh with seasonal drops — confirm current state before citing specifics","Strong brand-product coherence since the aesthetic matches what's actually being sold, not just an applied style choice","industrial|style:UX140|flagship|apparel",2026-07-04
UX202,Structural,"Search source: Awwwards / Dribbble / Land-book tagged 'industrial-design' or 'utility-ui' — browse for currently-live examples in dev-infra and hardware","Finding additional utility examples beyond logistics and workwear, e.g. in dev-infra or field-service brands","Don't treat any specific tag URL as guaranteed — search inside the platform, exact slugs vary by platform","Self-refreshing; useful because this style is less common in web design galleries than most, so breadth compensates for scarcity","industrial|style:UX140|gallery|evergreen",2026-07-04
UX203,Dark & Technical,"Linear (linear.app) — the canonical current example: near-black layered surfaces, single electric-purple accent, mono details, precise hairlines","Studying the dominant dev-tool/AI-product aesthetic of this era at its most-cited, most-copied source","Extremely widely copied right now — palette and type alone won't differentiate a new product from this look, needs a signature element on top","The highest-credibility technical-buyer aesthetic currently available; also the fastest-saturating, so distinctiveness must come from elsewhere","dark-technical|style:UX141|flagship|devtool",2026-07-04
UX204,Dark & Technical,"Vercel (vercel.com) — dark technical dev-platform marketing with restrained accent color and precise typographic detail","Studying dark-technical applied by an infrastructure company rather than a productivity tool, same era-aesthetic","Marketing pages refresh with product launches — confirm current state via scan.py before citing exact palette values","Reinforces how saturated this look is across dev tooling broadly, not just one company — treat both Linear and Vercel as 'the default', not inspiration to copy directly","dark-technical|style:UX141|flagship|devtool",2026-07-04
UX205,Dark & Technical,"Search source: Awwwards / Dribbble / Land-book tagged 'dark-ui' or 'dark-mode-design' — browse for currently-live examples outside dev tooling","Finding dark-technical examples applied to non-devtool sectors, which helps avoid the Linear-clone problem","Don't treat any specific tag URL as guaranteed — search inside the platform, exact slugs vary by platform","Self-refreshing; deliberately useful here since the two named flagships are exactly what a distinctive build should NOT converge toward","dark-technical|style:UX141|gallery|evergreen",2026-07-04
UX206,Dark & Technical,"Warp (warp.dev) — modern terminal application with terminal/mono aesthetic carried through its own marketing site","Studying terminal/mono styling from a company whose actual product is a terminal, maximum aesthetic-product coherence","Product marketing refreshes with releases — confirm current state via scan.py before citing exact type or color specifics","Strong product-aesthetic fit since the marketing literally mirrors the tool being sold; less useful as inspiration for non-CLI products","terminal|style:UX142|flagship|devtool",2026-07-04
UX207,Dark & Technical,"Charm (charm.sh) — CLI tooling company known specifically for a terminal-aesthetic marketing site in developer circles","Studying terminal/mono applied with real design craft rather than just defaulting to raw monospace-on-black","Small company sites can disappear or pivot branding — confirm current state via scan.py before citing specifics","Proof the aesthetic can feel crafted and warm rather than purely utilitarian, unusual for this particular style","terminal|style:UX142|flagship|devtool",2026-07-04
UX208,Dark & Technical,"Search source: Awwwards / Dribbble / Land-book tagged 'terminal-ui' or 'ascii-design' — browse for currently-live examples","Finding additional terminal-aesthetic examples beyond CLI tools, e.g. in security or retro-computing brands","Don't treat any specific tag URL as guaranteed — search inside the platform, exact slugs vary by platform","Self-refreshing; this is a narrow niche style so gallery breadth matters more than depth on any single named site","terminal|style:UX142|gallery|evergreen",2026-07-04
UX209,Minimal,"Aesop (aesop.com) — skincare brand with vast whitespace, hairline rules, small refined type, muted palette; one of the most design-press-cited luxury-minimal sites for years","Studying restraint as a luxury signal at its most consistently referenced, longest-running example","Brand sites still get refreshed periodically — confirm current state via scan.py before citing exact type or spacing specifics","Whitespace-as-wealth-signaling done correctly for a decade-plus; conversion elements still had to be carefully exception-designed against the restraint","luxury|style:UX143|flagship|beauty",2026-07-04
UX210,Minimal,"The Row (therow.com) — fashion house with extremely minimal, restrained luxury presentation, few words, no visible UI enthusiasm","Studying luxury-minimal applied to high fashion e-commerce where restraint itself is the primary signal","Fashion e-commerce refreshes every season — confirm current state via scan.py before citing exact layout details","Strong proof restraint can coexist with an actual transactional storefront if commerce UI gets careful, minimal exception treatment","luxury|style:UX143|flagship|fashion",2026-07-04
UX211,Minimal,"Search source: Awwwards / Dribbble / Land-book tagged 'luxury-minimal' or 'minimalist-design' — browse for currently-live examples across jewelry, architecture, and premium services","Finding luxury-minimal examples outside fashion/beauty, e.g. architecture and hospitality","Don't treat any specific tag URL as guaranteed — search inside the platform, exact slugs vary by platform","Self-refreshing; useful for broadening beyond the two most commonly cited fashion/beauty flagships","luxury|style:UX143|gallery|evergreen",2026-07-04
UX212,Minimal,"Readwise Reader (readwise.io/read) — reading/annotation product with warm paper-adjacent palette and hierarchy driven purely by type weight","Studying e-ink/paper calm styling applied to a real reading-focused product where the style directly serves function","Product marketing pages update with feature releases — confirm current state via scan.py before citing specifics","Style and product function align unusually well here (a reading tool that looks like paper); flawless typography is non-negotiable since type is the only material","e-ink|style:UX144|flagship|productivity",2026-07-04
UX213,Minimal,"Muji (muji.com) — retail brand with warm paper-white palette, near-black text, zero saturated accents across its digital storefront","Studying calm e-ink/paper palette applied to a real, large-scale retail commerce context","Retail sites refresh with seasonal catalogs — confirm current state via scan.py before citing exact palette values","Proof the calmest available palette can still carry a functioning commerce experience without a CTA visually fighting the content","e-ink|style:UX144|flagship|retail",2026-07-04
UX214,Minimal,"Search source: Awwwards / Dribbble / Land-book tagged 'minimalism' or 'warm-minimal' — browse for currently-live examples in docs and writing tools","Finding additional calm-palette examples beyond reading apps and retail","Don't treat any specific tag URL as guaranteed — search inside the platform, exact slugs vary by platform","Self-refreshing; useful since this is the deepest-calm aesthetic available and benefits from seeing many typography-only executions","e-ink|style:UX144|gallery|evergreen",2026-07-04
UX215,Minimal,"Asana (asana.com) — flat surfaces with subtle interactive-layer shadows only, solid colors, simple geometry, typical modern SaaS baseline","Studying the deliberately safe, accessible middle-ground baseline this skill's distinctiveness rules push teams past","Marketing pages refresh often for SaaS — confirm current state via scan.py before citing exact shadow or radius values","Fast and accessible by design; deliberately unmemorable, which is exactly why it needs a signature element or distinctive palette layered on top","flat|style:UX145|flagship|saas",2026-07-04
UX216,Minimal,"Intercom (intercom.com) — flat 2.0 modern SaaS marketing with clean neutral surfaces and minimal stylistic commitment","Studying the same safe baseline from a different SaaS company, confirming how common this specific look is across the category","Marketing pages refresh often — confirm current state via scan.py before citing specifics","Reinforces that flat 2.0 is the category default; using it unmodified for a new product means blending into a crowded field of lookalikes","flat|style:UX145|flagship|saas",2026-07-04
UX217,Minimal,"Search source: Awwwards / Dribbble / Land-book tagged 'flat-design' — browse for currently-live examples that add a distinctive twist on the baseline","Finding flat-2.0 examples that successfully layer a signature element on top of the safe baseline","Don't treat any specific tag URL as guaranteed — search inside the platform, exact slugs vary by platform","Self-refreshing; specifically useful for finding the exception cases that escape the 'unmemorable middle ground' this style defaults to","flat|style:UX145|gallery|evergreen",2026-07-04
UX218,Corporate,"Salesforce (salesforce.com) — quintessential corporate-clean: soft radii, gentle shadows, blue-family trust palette, illustration system","Studying the archetypal enterprise-trust look at the company most associated with defining it in B2B SaaS","Enterprise marketing sites refresh with major campaigns — confirm current state via scan.py before citing exact palette values","Deliberately unthreatening and procurement-friendly; also the most templated look in B2B, so differentiation must come from copy voice or one owned element","corporate|style:UX146|flagship|enterprise-saas",2026-07-04
UX219,Corporate,"IBM (ibm.com) — long-running corporate-clean identity with classic blue trust palette and disciplined enterprise information architecture","Studying corporate-clean sustained over a genuinely long brand history rather than a recent SaaS-era version of it","Large corporate sites redesign sections independently on different cycles — confirm current state via scan.py before citing specifics","Proof the look works at maximum enterprise scale and longevity; also proof of how invisible it becomes without a distinctive layer on top","corporate|style:UX146|flagship|enterprise",2026-07-04
UX220,Corporate,"Search source: Awwwards / Dribbble / Land-book tagged 'corporate-website' or 'enterprise-design' — browse for currently-live examples that break from the default","Finding corporate-clean examples that still manage genuine differentiation within the constraint","Don't treat any specific tag URL as guaranteed — search inside the platform, exact slugs vary by platform","Self-refreshing; most useful of all gallery rows here since this style specifically needs counter-examples to the invisible default","corporate|style:UX146|gallery|evergreen",2026-07-04
UX221,Playful,"Mailchimp (mailchimp.com) — famously playful, illustrated, rounded brand voice sustained for years in a B2B-adjacent marketing product","Studying how a genuinely business-facing product sustains a playful-rounded identity without losing credibility","Brand identity gets refreshed periodically — confirm current state via scan.py before citing exact illustration or palette specifics","Longest-running proof playful-rounded can coexist with a serious underlying product; the roundedness stayed disciplined to one radius token, not per-component whims","playful|style:UX147|flagship|marketing-saas",2026-07-04
UX222,Playful,"Canva (canva.com) — playful, rounded, cheerful consumer design tool marketing with saturated friendly palette","Studying playful-rounded applied to a mass-consumer creative tool where fun is core to the product promise","Marketing pages refresh with feature launches — confirm current state via scan.py before citing exact specifics","Aligns aesthetic directly with product promise (a fun, accessible creative tool); less transferable to categories where fun isn't the sell","playful|style:UX147|flagship|creative-tool",2026-07-04
UX223,Playful,"Search source: Awwwards / Dribbble / Land-book tagged 'playful-design' or 'rounded-ui' — browse for currently-live examples in social, food-delivery, and kids-adjacent apps","Finding playful-rounded examples across the sectors that fit it best, beyond marketing/creative tools","Don't treat any specific tag URL as guaranteed — search inside the platform, exact slugs vary by platform","Self-refreshing; broadens into the consumer social and food-delivery sectors this style suits especially well","playful|style:UX147|gallery|evergreen",2026-07-04
UX224,Playful,"Spotify Wrapped (spotify.com/wrapped, annual campaign) — colorful, pattern-heavy, confetti-like yearly campaign pages, genuinely Memphis-adjacent","Studying Memphis-style visual noise applied successfully to a massive, recurring annual marketing campaign","Wrapped redesigns its visual language every single year — confirm you're looking at the current year's specific execution, not an old one","One of the most-seen Memphis-adjacent campaigns in the world each year; proof the style works as a time-boxed campaign rather than year-round product UI","memphis|style:UX148|flagship|campaign",2026-07-04
