id,category,option,best_for,avoid_when,tradeoffs,tags,last_verified
BE028,Python,Django,"Content-heavy site where non-technical editors need a real CMS-like admin experience and Django Admin can be customized to serve that","Content team needs a modern block-based editor UX — consider a dedicated headless CMS with a nicer editor UI instead","Django Admin can be extended into a passable lightweight CMS for technical teams, but won't match a purpose-built headless CMS's editor UX","django|cms|admin-panel|content",2026-07-03
BE029,Node.js,Nest.js,"SaaS with multiple modules/domains (billing, users, notifications) that benefit from Nest's module system keeping boundaries explicit as the codebase grows","Single-domain app where multiple modules would be premature structure","Enforces separation between domains from day one, which pays off as a SaaS grows past a handful of resources","nestjs|saas|modular|scaling",2026-07-03
BE030,Python,FastAPI,"SaaS with an AI/LLM feature (agents, RAG, embeddings) where the backend needs to call Python-native AI SDKs directly","Product has no AI/data component and would gain nothing from Python's ML ecosystem","Native access to the Python AI/ML ecosystem (langchain, transformers, numpy, etc.) without a cross-language bridge","fastapi|ai|llm|saas|python",2026-07-03
BE031,Node.js,Next.js API Routes,"SaaS with an AI/LLM feature where the team wants to stream tokens directly to the React frontend using the same language end-to-end","Heavy Python-only AI tooling (fine-tuning, certain ML libraries) is required server-side","Streaming responses via Route Handlers + the Vercel AI SDK is a well-trodden path; falls short if you need Python-specific ML tooling, in which case pair with a Python microservice","nextjs|ai|llm|streaming|vercel-ai-sdk",2026-07-03
BE032,BaaS,Supabase,"SaaS needing multi-tenant data isolation where Row-Level Security policies can enforce tenant boundaries at the database layer itself","Tenant isolation logic is too complex for RLS policies to express cleanly (e.g. highly dynamic permission trees) — enforce it in an application layer instead","RLS makes tenant-scoped row visibility a database-enforced guarantee instead of an app-layer convention that can be forgotten in one endpoint","supabase|multi-tenant|rls|saas",2026-07-03
BE033,Node.js,Express.js,"Internal tool/admin backend for a team that wants minimal dependencies and full control, without a framework's opinions getting in the way","Team would benefit from convention-over-configuration instead of deciding everything themselves for an internal tool","Fewer decisions pre-made means faster to start for simple tools, slower to onboard a second engineer without documented conventions","express|internal-tool|minimal",2026-07-03
BE034,Python,FastAPI,"Internal tool exposing a typed API consumed by a data science notebook or another internal Python service","Tool's only consumer is a browser frontend with no other Python-side consumers — the auto-docs benefit is smaller then","Auto-generated OpenAPI schema makes the API self-describing for other internal tools/scripts to consume, a strong fit for internal Python ecosystems","fastapi|internal-tool|openapi|python",2026-07-03
BE035,BaaS,Firebase,"Prototype needing real-time collaborative features (shared cursors, live document edits) shipped fast","Product needs strict relational integrity/complex transactions across documents","Firestore's realtime listeners make collaborative prototypes fast to build; document model requires care to keep data consistent across writes","firebase|realtime|collaboration|prototype",2026-07-03
BE036,Edge,Cloudflare Workers,"E-commerce storefront needing very fast global page/API response times, paired with Cloudflare D1 or an external DB via Hyperdrive","Checkout flow needs a traditional stateful server process (e.g. long webhook processing chains) — offload that piece elsewhere","Workers + D1/Hyperdrive keeps the whole storefront stack on one low-latency edge platform; Hyperdrive lets Workers reach a normal Postgres/MySQL DB with pooling","cloudflare|ecommerce|edge|hyperdrive",2026-07-03
BE037,Node.js,Fastify,"SaaS API where you've measured that Express's overhead matters at your request volume and want a near-drop-in, faster alternative","Team has no performance data suggesting Express is actually the bottleneck — don't switch frameworks speculatively","Meaningfully faster JSON serialization/routing than Express at high RPS; smaller plugin ecosystem means occasionally writing what Express would have had a plugin for","fastify|performance|saas|api",2026-07-03
BE038,Python,Django REST Framework,"Mobile app backend where the team is Python-first and wants Django's ORM/migrations with a REST layer for the app to consume","Team needs GraphQL or wants async-native request handling","DRF's serializers/permissions/viewsets are mature and well-documented for mobile API backends; less async-friendly than FastAPI for high-concurrency streaming use cases","drf|django|mobile-backend|rest",2026-07-03
BE039,BaaS,Supabase,"Agency delivering multiple small client projects that each need auth+DB+storage, where reusing one battle-tested pattern across clients saves time","A specific client contractually requires a different cloud vendor (AWS-only shop, etc.)","One consistent stack across client projects speeds up delivery and makes handoff docs reusable, at the cost of being locked into Supabase's specific tooling choices per project","supabase|agency|repeatable|multi-client",2026-07-03
BE040,Node.js,Next.js API Routes,"Greenfield SaaS defaulting choice when no strong constraint points elsewhere — the pragmatic starting point for most new full-stack web products in 2026","Any of the avoid_when conditions on rows BE001/BE002/BE009 apply — reassess against those first","This is the skill's default recommendation absent other signals (see Stack Selection Logic in SKILL.md): Next.js + Supabase covers the majority of MVP/SaaS/agency-site cases with the least new infrastructure to learn","nextjs|default|greenfield|saas",2026-07-03
